DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:19:00 28-Nov-2024,1.7,-11.00,2,,,, ,6,,0.00,1.00,-1.325,-1.275,,,5.00,0.00,-1.225,-1.175,,,10.00,0.00,-1.125,-1.075,,,15.00,0.00,-0.775,-0.725,,,20.00,0.00,-0.075,-0.025,,,25.00,0.00,-0.075,-0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,18:03:00 28-Nov-2024,16.7,-11.00,1,,,, ,6,,0.00,1.00,-1.225,-1.175,,,5.00,0.00,-1.175,-1.125,,,10.00,0.00,-1.075,-1.025,,,15.00,0.00,-0.675,-0.625,,,20.00,0.00,-0.125,-0.075,,,25.00,0.00,-0.025,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:10:00 29-Nov-2024,1.7,-11.00,1,,,, ,4,,0.00,1.00,-1.275,-1.225,,,5.00,0.00,-1.225,-1.175,,,10.00,0.00,-1.225,-1.175,,,15.00,0.00,-1.225,-1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:38:00 29-Nov-2024,1.7,-11.00,2,,,, ,4,,0.00,0.00,-1.275,-1.225,,,5.00,0.00,-1.275,-1.225,,,10.00,0.00,-1.275,-1.225,,,15.00,1.00,-1.275,-1.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,19:02:00 29-Nov-2024,1.7,-11.00,3,,,, ,4,,0.00,0.00,-1.175,-1.125,,,5.00,0.00,-1.175,-1.125,,,10.00,0.00,-1.125,-1.075,,,15.00,0.00,-1.125,-1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:01:00 29-Nov-2024,1.7,-11.00,1,,,, ,4,,0.00,1.00,-1.225,-1.175,,,5.00,1.00,-1.225,-1.175,,,10.00,0.00,-1.175,-1.125,,,15.00,0.00,-1.175,-1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,12:04:00 30-Nov-2024,1.7,-11.00,1,,,, ,3,,0.00,1.00,-1.375,-1.325,,,5.00,0.00,-1.375,-1.325,,,10.00,0.00,-1.325,-1.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,22:34:00 30-Nov-2024,1.7,-11.00,4,,,, ,4,,0.00,1.00,-1.425,-1.375,,,5.00,0.00,-1.425,-1.375,,,10.00,0.00,-1.425,-1.375,,,15.00,0.00,-1.375,-1.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,01:45:00 01-Dec-2024,16.7,-11.00,4,,,, ,4,,0.00,1.00,-1.425,-1.375,,,5.00,0.00,-1.425,-1.375,,,10.00,0.00,-1.425,-1.375,,,15.00,0.00,-1.425,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:02:00 01-Dec-2024,16.7,-11.00,2,,,, ,4,,0.00,1.00,-1.425,-1.375,,,5.00,0.00,-1.425,-1.375,,,10.00,0.00,-1.425,-1.375,,,15.00,0.00,-1.425,-1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,13:30:00 01-Dec-2024,1.7,-11.00,5,,,, ,5,,0.00,1.00,-1.275,-1.225,,,5.00,0.00,-1.275,-1.225,,,10.00,0.00,-1.225,-1.175,,,15.00,0.00,-1.175,-1.125,,,20.00,0.00,-1.125,-1.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,14:01:00 01-Dec-2024,16.7,-11.00,4,,,, ,5,,0.00,1.00,-1.225,-1.175,,,5.00,0.00,-1.225,-1.175,,,10.00,0.00,-1.125,-1.075,,,15.00,0.00,-1.175,-1.125,,,20.00,0.00,-1.075,-1.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,16:01:00 01-Dec-2024,1.7,-11.00,1,,,, ,5,,0.00,1.00,-1.075,-1.025,,,5.00,0.00,-1.025,-0.975,,,10.00,0.00,-1.025,-0.975,,,15.00,0.00,-1.025,-0.975,,,20.00,0.00,-1.025,-0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,02:03:00 02-Dec-2024,16.7,-11.00,2,,,, ,6,,0.00,1.00,1.075,1.125,,,5.00,0.00,1.075,1.125,,,10.00,0.00,1.075,1.125,,,15.00,0.00,1.075,1.125,,,20.00,0.00,1.125,1.175,,,25.00,0.00,1.125,1.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,04:22:00 02-Dec-2024,16.7,-11.00,4,,,, ,6,,0.00,1.00,1.275,1.325,,,5.00,0.00,1.325,1.375,,,10.00,0.00,1.325,1.375,,,15.00,0.00,1.325,1.375,,,20.00,0.00,1.325,1.375,,,25.00,0.00,1.325,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,06:02:00 02-Dec-2024,1.7,-11.00,2,,,, ,6,,0.00,1.00,1.375,1.425,,,5.00,0.00,1.375,1.425,,,10.00,0.00,1.375,1.425,,,15.00,0.00,1.375,1.425,,,20.00,0.00,1.375,1.425,,,25.00,0.00,1.375,1.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,17:40:00 02-Dec-2024,1.7,-11.00,4,,,, ,8,,0.00,1.00,1.375,1.425,,,5.00,0.00,1.375,1.425,,,10.00,0.00,1.375,1.425,,,15.00,0.00,1.375,1.425,,,20.00,0.00,1.375,1.425,,,25.00,0.00,1.425,1.475,,,30.00,0.00,1.425,1.475,,,35.00,0.00,1.425,1.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,19:55:00 02-Dec-2024,16.7,-11.00,7,,,, ,8,,0.00,1.00,1.525,1.575,,,5.00,0.00,1.625,1.675,,,10.00,0.00,1.625,1.675,,,15.00,0.00,1.625,1.675,,,20.00,0.00,1.625,1.675,,,25.00,0.00,1.625,1.675,,,30.00,0.00,1.575,1.625,,,35.00,0.00,1.575,1.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PL2024_1010_22U3198,264709,0.500000,Transmission,UT,20:02:00 02-Dec-2024,1.7,-11.00,3,,,, ,5,,0.00,1.00,1.625,1.675,,,5.00,0.00,1.625,1.675,,,10.00,0.00,1.625,1.675,,,15.00,0.00,1.625,1.675,,,20.00,1.00,1.625,1.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
