DeployID,Ptt,DepthSensor,Source,Instr,Date,Duration,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,Depth1Error,MinTemp1,MaxTemp1,%Ox1,Discont1,Depth2,Depth2Error,MinTemp2,MaxTemp2,%Ox2,Discont2,Depth3,Depth3Error,MinTemp3,MaxTemp3,%Ox3,Discont3,Depth4,Depth4Error,MinTemp4,MaxTemp4,%Ox4,Discont4,Depth5,Depth5Error,MinTemp5,MaxTemp5,%Ox5,Discont5,Depth6,Depth6Error,MinTemp6,MaxTemp6,%Ox6,Discont6,Depth7,Depth7Error,MinTemp7,MaxTemp7,%Ox7,Discont7,Depth8,Depth8Error,MinTemp8,MaxTemp8,%Ox8,Discont8,Depth9,Depth9Error,MinTemp9,MaxTemp9,%Ox9,Discont9,Depth10,Depth10Error,MinTemp10,MaxTemp10,%Ox10,Discont10,Depth11,Depth11Error,MinTemp11,MaxTemp11,%Ox11,Discont11,Depth12,Depth12Error,MinTemp12,MaxTemp12,%Ox12,Discont12,Depth13,Depth13Error,MinTemp13,MaxTemp13,%Ox13,Discont13,Depth14,Depth14Error,MinTemp14,MaxTemp14,%Ox14,Discont14,Depth15,Depth15Error,MinTemp15,MaxTemp15,%Ox15,Discont15,Depth16,Depth16Error,MinTemp16,MaxTemp16,%Ox16,Discont16,Depth17,Depth17Error,MinTemp17,MaxTemp17,%Ox17,Discont17,Depth18,Depth18Error,MinTemp18,MaxTemp18,%Ox18,Discont18,Depth19,Depth19Error,MinTemp19,MaxTemp19,%Ox19,Discont19,Depth20,Depth20Error,MinTemp20,MaxTemp20,%Ox20,Discont20,Depth21,Depth21Error,MinTemp21,MaxTemp21,%Ox21,Discont21,Depth22,Depth22Error,MinTemp22,MaxTemp22,%Ox22,Discont22,Depth23,Depth23Error,MinTemp23,MaxTemp23,%Ox23,Discont23,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:06:00 31-Jul-2024,16.7,-1.00,1,,,, ,13,,0.00,1.00,6.925,6.975,,,5.00,0.00,6.875,6.925,,,10.00,0.00,6.875,6.925,,,15.00,0.00,6.925,6.975,,,20.00,0.00,6.625,6.675,,,25.00,0.00,3.975,4.025,,,30.00,0.00,1.525,1.575,,,35.00,0.00,-0.725,-0.675,,,40.00,0.00,-0.825,-0.775,,,45.00,0.00,-0.875,-0.825,,,50.00,0.00,-0.875,-0.825,,,55.00,0.00,-0.875,-0.825,,,60.00,0.00,-0.825,-0.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,14:10:00 02-Aug-2024,16.7,-1.00,1,,,, ,15,,0.00,0.00,6.775,6.825,,,5.00,0.00,6.775,6.825,,,10.00,0.00,6.775,6.825,,,15.00,0.00,6.775,6.825,,,20.00,0.00,6.775,6.825,,,25.00,0.00,3.175,3.225,,,30.00,0.00,-0.075,-0.025,,,35.00,0.00,-0.275,-0.225,,,40.00,0.00,-0.275,-0.225,,,45.00,0.00,-0.275,-0.225,,,50.00,0.00,-0.275,-0.225,,,55.00,0.00,-0.275,-0.225,,,60.00,0.00,-0.275,-0.225,,,65.00,0.00,-0.325,-0.275,,,70.00,0.00,-0.275,-0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:33:00 09-Aug-2024,16.7,-1.00,1,,,, ,14,,0.00,0.00,7.375,7.425,,,5.00,0.00,7.375,7.425,,,10.00,0.00,6.775,6.825,,,15.00,0.00,6.725,6.775,,,20.00,0.00,6.625,6.675,,,25.00,0.00,6.375,6.425,,,30.00,0.00,4.075,4.125,,,35.00,0.00,4.075,4.125,,,40.00,0.00,4.075,4.125,,,45.00,0.00,4.075,4.125,,,50.00,0.00,4.075,4.125,,,55.00,0.00,4.075,4.125,,,60.00,0.00,4.075,4.125,,,65.00,0.00,4.075,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,07:01:00 11-Aug-2024,16.7,-1.00,1,,,, ,14,,0.00,0.00,8.075,8.125,,,5.00,1.00,8.075,8.125,,,10.00,0.00,8.075,8.125,,,15.00,0.00,8.025,8.075,,,20.00,0.00,7.675,7.725,,,25.00,0.00,3.975,4.025,,,30.00,1.00,3.925,3.975,,,35.00,0.00,3.925,3.975,,,40.00,0.00,3.925,3.975,,,45.00,0.00,3.925,3.975,,,50.00,0.00,3.925,3.975,,,55.00,0.00,3.925,3.975,,,60.00,0.00,3.925,3.975,,,65.00,0.00,3.925,3.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:01:00 11-Aug-2024,16.7,-1.00,3,,,, ,14,,0.00,0.00,7.775,7.825,,,5.00,1.00,7.775,7.825,,,10.00,0.00,7.825,7.875,,,15.00,0.00,7.725,7.775,,,20.00,0.00,7.675,7.725,,,25.00,0.00,3.825,3.875,,,30.00,0.00,3.825,3.875,,,35.00,0.00,3.825,3.875,,,40.00,0.00,3.825,3.875,,,45.00,0.00,3.825,3.875,,,50.00,0.00,3.825,3.875,,,55.00,0.00,3.825,3.875,,,60.00,0.00,3.875,3.925,,,65.00,0.00,3.825,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:01:00 13-Aug-2024,16.7,-1.00,2,,,, ,16,,0.00,0.00,8.575,8.625,,,5.00,0.00,8.625,8.675,,,10.00,0.00,8.575,8.625,,,15.00,0.00,8.475,8.525,,,20.00,0.00,8.425,8.475,,,25.00,0.00,8.425,8.475,,,30.00,0.00,3.775,3.825,,,35.00,1.00,3.575,3.625,,,40.00,0.00,3.525,3.575,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.575,3.625,,,55.00,0.00,3.575,3.625,,,60.00,0.00,3.575,3.625,,,65.00,0.00,3.575,3.625,,,70.00,0.00,3.575,3.625,,,75.00,1.00,3.575,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:01:00 14-Aug-2024,16.7,-1.00,1,,,, ,15,,0.00,0.00,8.725,8.775,,,5.00,0.00,8.725,8.775,,,10.00,0.00,8.725,8.775,,,15.00,0.00,8.725,8.775,,,20.00,0.00,8.525,8.575,,,25.00,0.00,8.575,8.625,,,30.00,0.00,7.025,7.075,,,35.00,0.00,3.575,3.625,,,40.00,0.00,3.575,3.625,,,45.00,0.00,3.525,3.575,,,50.00,0.00,3.525,3.575,,,55.00,0.00,3.525,3.575,,,60.00,0.00,3.525,3.575,,,65.00,0.00,3.525,3.575,,,70.00,0.00,3.525,3.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,12:00:00 15-Aug-2024,16.7,-1.00,1,,,, ,14,,0.00,0.00,8.725,8.775,,,5.00,0.00,8.725,8.775,,,10.00,0.00,8.725,8.775,,,15.00,0.00,8.725,8.775,,,20.00,0.00,8.725,8.775,,,25.00,0.00,8.675,8.725,,,30.00,0.00,3.925,3.975,,,35.00,0.00,3.875,3.925,,,40.00,0.00,3.925,3.975,,,45.00,0.00,3.975,4.025,,,50.00,0.00,3.925,3.975,,,55.00,0.00,3.925,3.975,,,60.00,0.00,3.975,4.025,,,65.00,0.00,3.925,3.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,23:04:00 15-Aug-2024,16.7,-2.00,1,,,, ,15,,0.00,0.00,8.575,8.625,,,5.00,0.00,8.575,8.625,,,10.00,0.00,8.575,8.625,,,15.00,0.00,8.575,8.625,,,20.00,0.00,8.575,8.625,,,25.00,0.00,8.425,8.475,,,30.00,1.00,3.775,3.825,,,35.00,0.00,3.775,3.825,,,40.00,0.00,3.775,3.825,,,45.00,0.00,3.775,3.825,,,50.00,0.00,3.775,3.825,,,55.00,0.00,3.775,3.825,,,60.00,0.00,3.775,3.825,,,65.00,0.00,3.775,3.825,,,70.00,1.00,3.825,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,02:00:00 27-Aug-2024,16.7,-2.00,1,,,, ,16,,0.00,0.00,8.725,8.775,,,5.00,0.00,8.725,8.775,,,10.00,0.00,8.725,8.775,,,15.00,0.00,8.725,8.775,,,20.00,0.00,8.725,8.775,,,25.00,0.00,8.675,8.725,,,30.00,0.00,8.575,8.625,,,35.00,0.00,7.175,7.225,,,40.00,0.00,3.975,4.025,,,45.00,0.00,3.925,3.975,,,50.00,0.00,3.875,3.925,,,55.00,0.00,3.875,3.925,,,60.00,0.00,3.875,3.925,,,65.00,0.00,3.875,3.925,,,70.00,0.00,3.875,3.925,,,75.00,0.00,3.975,4.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:52:00 17-Sep-2024,1.7,-2.00,2,,,, ,11,,0.00,0.00,8.225,8.275,,,5.00,0.00,8.225,8.275,,,10.00,0.00,8.225,8.275,,,15.00,0.00,8.225,8.275,,,20.00,0.00,8.175,8.225,,,25.00,0.00,8.125,8.175,,,30.00,0.00,8.025,8.075,,,35.00,0.00,4.275,4.325,,,40.00,0.00,4.225,4.275,,,45.00,0.00,4.075,4.125,,,50.00,1.00,4.125,4.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:11:00 18-Sep-2024,1.7,-2.00,2,,,, ,8,,0.00,0.00,7.075,7.125,,,5.00,0.00,7.075,7.125,,,10.00,0.00,7.075,7.125,,,15.00,0.00,7.075,7.125,,,20.00,0.00,7.075,7.125,,,25.00,0.00,7.075,7.125,,,30.00,0.00,6.975,7.025,,,35.00,1.00,6.825,6.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:06:00 21-Sep-2024,16.7,-2.00,1,,,, ,17,,0.00,0.00,8.325,8.375,,,5.00,0.00,8.375,8.425,,,10.00,0.00,8.325,8.375,,,15.00,0.00,8.325,8.375,,,20.00,0.00,8.325,8.375,,,25.00,0.00,8.325,8.375,,,30.00,0.00,8.325,8.375,,,35.00,0.00,8.125,8.175,,,40.00,0.00,7.675,7.725,,,45.00,0.00,6.375,6.425,,,50.00,0.00,5.775,5.825,,,55.00,0.00,4.575,4.625,,,60.00,0.00,4.375,4.425,,,65.00,0.00,4.275,4.325,,,70.00,0.00,4.275,4.325,,,75.00,0.00,4.275,4.325,,,80.00,0.00,4.275,4.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:18:00 28-Sep-2024,16.7,-3.00,3,,,, ,4,,85.00,0.00,5.325,5.375,,,90.00,0.00,5.325,5.375,,,95.00,0.00,5.325,5.375,,,100.00,0.00,5.325,5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:46:00 01-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,0.00,5.375,5.425,,,90.00,0.00,5.325,5.375,,,95.00,0.00,5.375,5.425,,,100.00,0.00,5.325,5.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,11:13:00 03-Oct-2024,16.7,-3.00,1,,,, ,2,,85.00,0.00,5.875,5.925,,,90.00,1.00,5.825,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:03:00 05-Oct-2024,16.7,-3.00,2,,,, ,2,,85.00,0.00,5.425,5.475,,,90.00,0.00,5.375,5.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,20:04:00 05-Oct-2024,16.7,-3.00,1,,,, ,17,,0.00,0.00,7.725,7.775,,,5.00,0.00,7.725,7.775,,,10.00,0.00,7.725,7.775,,,15.00,0.00,7.725,7.775,,,20.00,0.00,7.725,7.775,,,25.00,0.00,7.725,7.775,,,30.00,0.00,7.725,7.775,,,35.00,0.00,7.725,7.775,,,40.00,0.00,7.725,7.775,,,45.00,0.00,7.725,7.775,,,50.00,0.00,7.675,7.725,,,55.00,0.00,7.675,7.725,,,60.00,0.00,7.625,7.675,,,65.00,0.00,7.625,7.675,,,70.00,0.00,7.175,7.225,,,75.00,0.00,6.525,6.575,,,80.00,0.00,5.975,6.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:17:00 07-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,0.00,5.425,5.475,,,90.00,0.00,5.275,5.325,,,95.00,0.00,5.225,5.275,,,100.00,0.00,5.175,5.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,15:39:00 08-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,0.00,4.875,4.925,,,90.00,0.00,4.875,4.925,,,95.00,0.00,4.875,4.925,,,100.00,0.00,4.875,4.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,05:44:00 09-Oct-2024,16.7,-3.00,1,,,, ,5,,85.00,0.00,4.775,4.825,,,90.00,0.00,4.775,4.825,,,95.00,0.00,4.725,4.775,,,100.00,0.00,4.725,4.775,,,125.00,2.00,4.725,4.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:43:00 09-Oct-2024,16.7,-3.00,1,,,, ,5,,85.00,0.00,5.125,5.175,,,90.00,0.00,4.925,4.975,,,95.00,0.00,4.925,4.975,,,100.00,0.00,4.875,4.925,,,125.00,2.00,6.375,6.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,19:47:00 09-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,1.00,4.875,4.925,,,90.00,0.00,4.875,4.925,,,95.00,0.00,4.875,4.925,,,100.00,0.00,4.875,4.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,22:05:00 09-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,0.00,4.725,4.775,,,90.00,0.00,4.725,4.775,,,95.00,0.00,4.725,4.775,,,100.00,0.00,4.725,4.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:45:00 10-Oct-2024,16.7,-3.00,1,,,, ,5,,85.00,0.00,4.825,4.875,,,90.00,0.00,4.825,4.875,,,95.00,0.00,4.825,4.875,,,100.00,0.00,4.825,4.875,,,125.00,1.00,4.775,4.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:20:00 11-Oct-2024,16.7,-3.00,1,,,, ,5,,85.00,0.00,4.875,4.925,,,90.00,0.00,4.875,4.925,,,95.00,0.00,4.925,4.975,,,100.00,0.00,4.975,5.025,,,125.00,1.00,4.975,5.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,13:04:00 11-Oct-2024,16.7,-3.00,1,,,, ,17,,0.00,0.00,7.475,7.525,,,5.00,0.00,7.475,7.525,,,10.00,0.00,7.475,7.525,,,15.00,0.00,7.475,7.525,,,20.00,0.00,7.475,7.525,,,25.00,0.00,7.475,7.525,,,30.00,0.00,7.475,7.525,,,35.00,0.00,7.475,7.525,,,40.00,0.00,7.425,7.475,,,45.00,0.00,7.325,7.375,,,50.00,0.00,6.975,7.025,,,55.00,0.00,5.525,5.575,,,60.00,0.00,4.825,4.875,,,65.00,0.00,4.525,4.575,,,70.00,0.00,4.425,4.475,,,75.00,0.00,4.375,4.425,,,80.00,0.00,4.375,4.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,14:04:00 11-Oct-2024,16.7,-3.00,1,,,, ,5,,85.00,0.00,4.375,4.425,,,90.00,0.00,4.375,4.425,,,95.00,0.00,4.475,4.525,,,100.00,0.00,4.525,4.575,,,125.00,2.00,4.625,4.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,03:08:00 12-Oct-2024,16.7,-3.00,4,,,, ,21,,0.00,0.00,7.275,7.325,,,5.00,0.00,7.275,7.325,,,10.00,0.00,7.275,7.325,,,15.00,1.00,7.275,7.325,,,20.00,0.00,7.275,7.325,,,25.00,1.00,7.275,7.325,,,30.00,0.00,7.275,7.325,,,35.00,1.00,7.275,7.325,,,40.00,0.00,7.275,7.325,,,45.00,0.00,7.275,7.325,,,50.00,0.00,7.225,7.275,,,55.00,0.00,5.375,5.425,,,60.00,0.00,4.625,4.675,,,65.00,0.00,4.425,4.475,,,70.00,0.00,4.375,4.425,,,75.00,0.00,4.475,4.525,,,80.00,0.00,4.775,4.825,,,85.00,0.00,4.775,4.825,,,90.00,0.00,4.775,4.825,,,95.00,0.00,4.725,4.775,,,100.00,0.00,4.775,4.825,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:12:00 12-Oct-2024,16.7,-3.00,1,,,, ,4,,85.00,0.00,5.025,5.075,,,90.00,0.00,5.025,5.075,,,95.00,0.00,4.975,5.025,,,100.00,0.00,4.975,5.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,06:01:00 19-Oct-2024,1.7,-3.00,1,,,, ,6,,0.00,0.00,6.125,6.175,,,5.00,0.00,6.125,6.175,,,10.00,0.00,6.175,6.225,,,15.00,0.00,6.175,6.225,,,20.00,0.00,6.175,6.225,,,25.00,0.00,6.175,6.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,18:01:00 19-Oct-2024,1.7,-3.00,3,,,, ,7,,0.00,0.00,6.075,6.125,,,5.00,0.00,6.075,6.125,,,10.00,0.00,6.125,6.175,,,15.00,0.00,6.125,6.175,,,20.00,0.00,6.175,6.225,,,25.00,0.00,6.175,6.225,,,30.00,0.00,6.175,6.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,07:03:00 20-Oct-2024,1.7,-3.00,2,,,, ,8,,0.00,0.00,6.275,6.325,,,5.00,0.00,6.275,6.325,,,10.00,0.00,6.275,6.325,,,15.00,0.00,6.275,6.325,,,20.00,0.00,6.325,6.375,,,25.00,0.00,6.325,6.375,,,30.00,0.00,6.325,6.375,,,35.00,0.00,6.325,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,08:12:00 20-Oct-2024,1.7,-3.00,4,,,, ,8,,0.00,0.00,6.225,6.275,,,5.00,0.00,6.225,6.275,,,10.00,0.00,6.275,6.325,,,15.00,0.00,6.275,6.325,,,20.00,0.00,6.275,6.325,,,25.00,0.00,6.275,6.325,,,30.00,0.00,6.325,6.375,,,35.00,0.00,6.325,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,10:02:00 20-Oct-2024,1.7,-3.00,2,,,, ,8,,0.00,0.00,6.275,6.325,,,5.00,0.00,6.275,6.325,,,10.00,0.00,6.275,6.325,,,15.00,0.00,6.275,6.325,,,20.00,0.00,6.275,6.325,,,25.00,0.00,6.275,6.325,,,30.00,0.00,6.275,6.325,,,35.00,0.00,6.275,6.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,21:00:00 20-Oct-2024,16.7,-3.00,2,,,, ,10,,0.00,0.00,5.875,5.925,,,5.00,0.00,5.875,5.925,,,10.00,0.00,5.875,5.925,,,15.00,0.00,5.875,5.925,,,20.00,0.00,5.875,5.925,,,25.00,0.00,5.875,5.925,,,30.00,0.00,5.875,5.925,,,35.00,0.00,5.875,5.925,,,40.00,0.00,5.875,5.925,,,45.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,00:48:00 21-Oct-2024,16.7,-3.00,2,,,, ,10,,0.00,0.00,5.875,5.925,,,5.00,0.00,5.875,5.925,,,10.00,0.00,5.875,5.925,,,15.00,0.00,5.875,5.925,,,20.00,0.00,5.875,5.925,,,25.00,0.00,5.875,5.925,,,30.00,0.00,5.875,5.925,,,35.00,0.00,5.875,5.925,,,40.00,0.00,5.875,5.925,,,45.00,0.00,5.875,5.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,11:06:00 21-Oct-2024,16.7,-3.00,4,,,, ,11,,0.00,0.00,5.475,5.525,,,5.00,0.00,5.475,5.525,,,10.00,0.00,5.475,5.525,,,15.00,0.00,5.475,5.525,,,20.00,1.00,5.475,5.525,,,25.00,0.00,5.475,5.525,,,30.00,0.00,5.475,5.525,,,35.00,0.00,5.475,5.525,,,40.00,0.00,5.475,5.525,,,45.00,0.00,5.475,5.525,,,50.00,0.00,5.475,5.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,14:15:00 21-Oct-2024,1.7,-3.00,3,,,, ,12,,0.00,0.00,5.425,5.475,,,5.00,0.00,5.375,5.425,,,10.00,0.00,5.375,5.425,,,15.00,0.00,5.375,5.425,,,20.00,0.00,5.375,5.425,,,25.00,0.00,5.375,5.425,,,30.00,0.00,5.375,5.425,,,35.00,0.00,5.375,5.425,,,40.00,0.00,5.375,5.425,,,45.00,0.00,5.425,5.475,,,50.00,0.00,5.375,5.425,,,55.00,0.00,5.375,5.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HF2024_1006_22U3194,264706,0.500000,Transmission,UT,01:07:00 22-Oct-2024,16.7,-3.00,2,,,, ,13,,0.00,0.00,3.975,4.025,,,5.00,0.00,3.925,3.975,,,10.00,0.00,3.925,3.975,,,15.00,0.00,3.925,3.975,,,20.00,0.00,3.925,3.975,,,25.00,0.00,3.925,3.975,,,30.00,0.00,3.925,3.975,,,35.00,0.00,3.925,3.975,,,40.00,0.00,3.925,3.975,,,45.00,0.00,3.875,3.925,,,50.00,0.00,3.625,3.675,,,55.00,0.00,2.225,2.275,,,60.00,0.00,1.975,2.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
